NO_OF_FRAMES	442
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-10-11, 16:14:55	102329.79542777
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
279	2.78000	237.819	225.773	1710.977	184.166	428.789	1421.922	165.941	531.632	1075.804	253.623	550.986	828.266	175.195	69.430	1399.833	154.474	-7.920	1057.123	239.258	-24.942	800.134	229.021	439.505	892.766	192.015	416.400	486.955	184.406	425.772	74.715	138.708	372.518	33.936	285.234	467.641	25.633	391.517	406.941	31.266	226.350	84.303	910.897	208.236	97.290	492.672	168.837	98.516	69.995	128.403	153.483	33.363	271.670	53.867	30.771	382.295	105.445	29.377
280	2.79000	237.851	225.850	1710.954	184.172	428.771	1421.889	165.881	531.611	1075.818	253.695	550.910	828.311	175.102	69.440	1399.833	154.581	-8.014	1057.067	239.350	-24.931	800.013	228.882	439.463	892.829	191.890	416.411	487.081	184.393	425.824	74.750	138.706	372.497	33.919	285.253	467.610	25.643	391.524	406.864	31.562	226.313	84.213	910.839	208.094	97.291	492.650	169.142	98.549	69.696	128.525	153.665	33.487	271.712	53.998	30.913	382.115	105.614	29.643
281	2.80000	237.726	225.775	1710.964	184.083	428.711	1421.878	165.837	531.487	1075.711	253.499	550.797	828.344	175.126	69.391	1399.826	154.472	-7.934	1057.121	239.268	-25.117	800.085	229.027	439.307	892.782	191.837	416.299	487.038	184.427	425.809	74.706	138.745	372.553	33.893	285.266	467.622	25.664	391.227	407.052	31.373	226.216	84.147	910.872	207.959	97.196	492.703	169.110	98.706	69.724	128.350	153.536	33.437	271.754	53.910	30.724	382.709	105.460	29.540
282	2.81000	237.906	225.882	1710.982	184.103	428.769	1421.879	165.782	531.483	1075.734	253.639	550.632	828.227	175.134	69.338	1399.833	154.343	-8.039	1056.929	239.229	-25.099	800.059	228.791	439.273	892.838	191.954	416.224	487.013	184.437	425.782	74.741	138.639	372.490	33.949	285.204	467.644	25.637	391.452	406.976	31.297	226.191	84.067	910.970	207.896	97.121	492.677	169.046	98.640	69.613	128.395	153.473	33.591	271.771	53.983	30.679	382.179	105.438	29.412
283	2.82000	237.873	225.830	1710.922	184.056	428.737	1421.850	165.790	531.400	1075.655	253.669	550.751	828.255	175.141	69.339	1399.809	154.426	-7.902	1057.076	239.400	-25.193	799.983	228.842	439.152	892.750	192.042	416.351	487.142	184.374	425.738	74.768	138.692	372.505	33.929	285.212	467.633	25.662	391.741	406.832	31.535	226.208	83.967	910.859	208.026	97.024	492.712	169.004	98.609	69.593	128.376	153.422	33.405	271.803	53.976	30.784	382.101	105.461	29.675
284	2.83000	238.073	225.968	1710.951	184.000	428.738	1421.832	165.805	531.348	1075.626	253.541	550.493	828.156	175.176	69.367	1399.791	154.399	-7.905	1056.876	239.284	-25.405	800.047	228.824	439.063	892.748	191.877	416.253	487.105	184.367	425.684	74.777	138.698	372.484	33.942	285.296	467.579	25.660	391.436	406.885	31.353	226.186	83.921	910.811	207.918	96.968	492.710	169.113	98.597	69.718	128.187	153.314	33.655	271.851	53.973	30.869	384.086	105.625	30.995
285	2.84000	238.120	225.856	1710.887	183.872	428.765	1421.788	165.757	531.311	1075.587	253.700	550.424	828.270	175.211	69.289	1399.791	154.409	-7.972	1057.056	239.241	-25.502	800.002	228.795	439.020	892.707	191.863	415.957	486.975	184.421	425.731	74.750	138.763	372.473	33.887	285.130	467.530	25.592	391.418	407.035	31.374	226.155	83.875	910.835	207.770	96.996	492.697	169.100	98.681	69.739	128.369	153.458	33.644	272.012	53.743	30.884	382.427	105.629	29.397
286	2.85000	238.136	225.852	1710.898	183.827	428.748	1421.794	165.662	531.244	1075.612	253.726	550.402	828.189	175.236	69.327	1399.793	154.693	-8.072	1056.966	239.349	-25.707	800.075	228.694	438.949	892.741	191.824	416.045	487.060	184.352	425.722	74.725	138.738	372.463	33.904	285.212	467.597	25.583	391.440	407.045	31.315	226.111	83.825	910.882	207.783	96.903	492.760	168.994	98.654	69.722	128.243	153.469	33.555	271.965	53.867	30.913	382.238	105.628	29.253
287	2.86000	238.139	225.864	1710.895	183.818	428.756	1421.718	165.692	531.212	1075.544	253.727	550.175	828.192	175.230	69.310	1399.876	154.687	-8.207	1056.971	239.273	-25.883	800.126	228.688	438.817	892.689	191.842	416.016	486.989	184.409	425.738	74.773	138.700	372.455	33.911	285.234	467.589	25.674	391.564	407.023	31.473	226.073	83.720	910.797	207.774	96.841	492.747	168.832	98.525	69.842	128.497	153.655	33.385	271.817	53.865	30.785	382.539	105.210	30.078
288	2.87000	238.305	225.930	1710.830	183.728	428.726	1421.722	165.696	531.186	1075.502	253.800	550.212	828.168	175.290	69.309	1399.869	154.802	-8.291	1057.105	239.268	-25.894	800.168	228.601	438.755	892.720	191.881	415.933	486.976	184.395	425.675	74.757	138.818	372.476	33.847	285.245	467.630	25.692	391.492	406.895	31.402	226.029	83.693	910.962	207.704	96.900	492.674	169.023	98.541	69.641	128.285	153.450	33.672	271.930	53.767	30.903	383.728	105.447	30.827
289	2.88000	238.243	225.883	1710.884	183.704	428.758	1421.707	165.710	531.154	1075.449	253.754	550.024	828.220	175.313	69.285	1399.977	155.051	-8.294	1057.083	239.373	-26.115	800.263	228.537	438.727	892.706	191.816	415.903	486.957	184.395	425.689	74.808	138.725	372.428	33.850	285.260	467.626	25.647	391.510	407.030	31.393	225.901	83.635	910.892	207.666	96.895	492.674	169.023	98.584	69.557	128.217	153.262	33.701	271.958	53.740	30.790	382.753	105.522	29.782
290	2.89000	238.320	225.965	1710.851	183.666	428.719	1421.666	165.713	531.104	1075.378	253.715	550.007	828.247	175.289	69.253	1400.045	155.032	-8.558	1057.186	239.662	-26.179	800.297	228.626	438.632	892.700	191.813	415.982	487.060	184.381	425.700	74.757	138.833	372.478	33.824	285.182	467.692	25.673	391.497	406.917	31.450	225.948	83.593	911.007	207.612	96.804	492.686	168.928	98.634	69.743	128.606	153.627	33.365	271.983	53.850	30.894	382.464	104.942	29.591
291	2.90000	238.403	225.969	1710.861	183.564	428.736	1421.645	165.701	531.130	1075.369	253.932	549.965	828.082	175.291	69.254	1400.088	154.999	-8.573	1057.211	239.535	-26.447	800.386	228.559	438.613	892.654	191.742	415.878	487.021	184.455	425.686	74.738	138.732	372.524	33.941	285.233	467.639	25.714	390.978	406.830	30.941	225.872	83.542	910.876	207.572	96.788	492.773	169.184	98.693	69.696	128.363	153.586	33.541	271.846	53.836	30.801	382.813	104.776	29.883
292	2.91000	238.492	226.085	1710.868	183.590	428.731	1421.623	165.675	531.001	1075.325	253.911	550.021	828.107	175.294	69.251	1400.197	154.926	-8.742	1057.192	239.808	-26.636	800.510	228.585	438.547	892.689	191.809	415.721	486.761	184.416	425.711	74.816	138.758	372.467	33.880	285.252	467.611	25.660	391.379	407.054	31.426	225.810	83.500	910.898	207.542	96.749	492.738	169.127	98.606	69.621	128.356	153.402	33.470	272.054	53.752	30.799	383.883	105.624	30.902
293	2.92000	238.645	226.217	1710.924	183.510	428.684	1421.577	165.636	530.961	1075.315	253.881	549.874	828.104	175.277	69.225	1400.259	155.041	-8.718	1057.318	240.082	-26.789	800.581	228.644	438.457	892.661	191.723	415.892	486.942	184.395	425.716	74.794	138.721	372.371	33.852	285.201	467.688	25.659	391.527	406.966	31.558	225.749	83.447	910.882	207.553	96.778	492.692	168.832	98.521	69.669	128.255	153.414	33.621	271.889	53.850	30.883	383.541	105.367	30.628
294	2.93000	238.523	226.179	1710.915	183.450	428.707	1421.527	165.659	530.907	1075.241	253.826	549.978	828.149	175.266	69.200	1400.298	155.272	-8.704	1057.385	239.873	-26.978	800.772	228.592	438.444	892.645	191.735	415.805	486.999	184.344	425.706	74.750	138.743	372.451	33.931	285.276	467.630	25.601	391.502	406.884	31.343	225.742	83.386	910.912	207.475	96.718	492.672	169.121	98.580	69.586	128.354	153.478	33.574	271.920	53.808	30.808	382.170	105.521	29.416
295	2.94000	238.533	226.293	1710.917	183.410	428.694	1421.523	165.659	530.906	1075.229	253.881	549.797	828.037	175.239	69.190	1400.364	155.085	-9.091	1057.595	240.355	-27.042	800.784	228.480	438.396	892.659	191.661	415.828	486.991	184.427	425.706	74.761	138.755	372.467	33.892	285.226	467.602	25.582	391.399	407.071	31.405	225.697	83.354	910.863	207.595	96.593	492.761	168.779	98.573	69.827	128.071	153.259	33.770	271.929	53.731	30.902	382.292	105.536	29.629
296	2.95000	238.680	226.367	1710.940	183.414	428.700	1421.482	165.623	530.935	1075.144	253.816	549.853	828.000	175.167	69.174	1400.357	155.395	-9.298	1057.464	240.346	-27.094	800.810	228.552	438.354	892.622	191.719	415.689	486.970	184.351	425.675	74.825	138.767	372.434	33.860	285.222	467.654	25.639	391.498	407.061	31.572	225.665	83.269	910.946	207.513	96.673	492.769	169.042	98.604	69.586	128.323	153.356	33.614	271.931	53.861	30.910	383.379	105.504	30.483
297	2.96000	238.652	226.454	1710.948	183.326	428.674	1421.432	165.596	530.960	1075.139	253.927	549.793	827.962	175.234	69.166	1400.434	155.428	-9.323	1057.526	240.720	-27.032	800.891	228.441	438.313	892.669	191.719	415.530	486.885	184.333	425.694	74.779	138.680	372.407	33.948	285.278	467.599	25.611	391.250	407.004	31.381	225.672	83.235	910.901	207.537	96.567	492.713	168.933	98.675	69.522	128.292	153.399	33.648	271.955	53.856	30.841	382.239	105.530	29.464
298	2.97000	238.635	226.550	1710.985	183.273	428.669	1421.390	165.552	530.904	1075.092	253.834	549.798	827.870	175.167	69.164	1400.442	155.253	-9.313	1057.586	240.576	-27.349	801.001	228.470	438.268	892.666	191.739	415.692	486.901	184.353	425.686	74.779	138.686	372.385	33.915	285.244	467.651	25.711	391.517	406.960	31.573	225.558	83.203	910.947	207.554	96.571	492.679	169.029	98.499	69.551	128.559	153.460	33.510	271.849	53.804	30.968	382.698	105.570	29.585
299	2.98000	238.691	226.609	1710.940	183.282	428.620	1421.355	165.442	530.906	1075.055	253.704	549.801	827.798	175.175	69.175	1400.454	155.384	-9.357	1057.621	240.816	-27.441	800.871	228.360	438.184	892.638	191.583	415.684	486.974	184.421	425.682	74.736	138.681	372.447	33.888	285.209	467.758	25.667	391.435	406.965	31.412	225.589	83.163	910.875	207.550	96.569	492.719	168.855	98.471	69.777	128.268	153.426	33.738	271.958	53.656	30.715	382.693	105.607	29.545
300	2.99000	238.802	226.678	1710.856	183.223	428.631	1421.343	165.496	530.907	1074.999	253.852	549.842	827.949	175.143	69.147	1400.464	155.409	-9.448	1057.591	240.985	-27.416	801.092	228.362	438.165	892.621	191.769	415.546	486.802	184.388	425.703	74.798	138.710	372.400	33.896	285.210	467.629	25.653	391.471	406.894	31.309	225.503	83.124	910.958	207.529	96.523	492.750	168.998	98.549	69.796	128.427	153.469	33.694	271.960	53.730	30.734	383.767	105.485	30.784
301	3.00000	238.883	226.774	1710.982	183.196	428.613	1421.310	165.315	530.841	1074.964	253.650	549.556	827.868	175.088	69.208	1400.503	155.405	-9.660	1057.676	240.836	-27.609	801.030	228.301	438.151	892.655	191.537	415.637	487.012	184.413	425.660	74.753	138.710	372.443	33.920	285.187	467.699	25.687	391.406	406.993	31.470	225.480	83.089	910.823	207.618	96.523	492.666	169.208	98.625	69.685	128.456	153.378	33.561	271.977	53.852	30.778	383.736	105.755	30.769
302	3.01000	238.843	226.755	1710.958	183.163	428.666	1421.302	165.309	530.839	1074.928	253.505	549.698	827.827	175.079	69.170	1400.432	155.625	-9.606	1057.458	240.725	-27.724	801.098	228.251	438.047	892.648	191.601	415.612	486.957	184.346	425.682	74.796	138.716	372.426	33.910	285.194	467.554	25.623	391.420	407.037	31.433	225.544	83.025	910.928	207.578	96.507	492.704	169.016	98.585	69.737	128.607	153.595	33.238	271.828	53.904	30.657	382.155	105.607	29.503
303	3.02000	238.851	226.892	1710.924	183.194	428.648	1421.318	165.223	530.795	1074.913	253.507	549.699	827.630	175.075	69.145	1400.427	155.616	-9.603	1057.550	241.178	-27.600	800.948	228.221	437.975	892.661	191.462	415.552	487.032	184.362	425.704	74.789	138.728	372.479	33.883	285.241	467.628	25.659	391.466	407.030	31.479	225.508	82.959	910.955	207.527	96.492	492.789	169.048	98.611	69.650	128.526	153.586	33.486	271.955	53.805	30.782	382.182	105.562	29.387
304	3.03000	238.947	226.892	1710.912	183.163	428.748	1421.225	165.127	530.797	1074.933	253.567	549.670	827.689	175.024	69.148	1400.442	155.708	-9.680	1057.519	241.051	-27.650	801.104	228.169	437.989	892.659	191.694	415.307	486.734	184.375	425.659	74.834	138.758	372.441	33.850	285.242	467.609	25.606	391.374	406.949	31.421	225.346	82.885	910.937	207.565	96.367	492.710	169.015	98.610	69.598	128.313	153.417	33.657	271.934	53.858	30.911	382.315	105.481	29.266
305	3.04000	238.948	226.942	1710.958	183.042	428.637	1421.270	165.026	530.768	1074.968	253.498	549.605	827.659	175.025	69.147	1400.443	155.697	-9.573	1057.470	241.187	-27.660	801.169	228.102	437.946	892.686	191.715	415.320	486.852	184.389	425.647	74.809	138.714	372.448	33.902	285.236	467.686	25.676	391.416	406.910	31.329	225.377	82.846	910.930	207.626	96.265	492.719	169.060	98.567	69.477	128.351	153.371	33.612	271.787	53.986	30.807	382.518	105.452	29.571
306	3.05000	239.052	227.046	1710.914	183.067	428.652	1421.211	164.926	530.766	1074.833	253.303	549.683	827.676	174.964	69.194	1400.456	155.538	-9.537	1057.497	241.058	-27.789	801.069	228.133	437.850	892.556	191.467	415.451	486.986	184.364	425.665	74.823	138.696	372.443	33.927	285.259	467.654	25.614	391.054	406.915	30.989	225.465	82.784	910.921	207.541	96.336	492.752	168.945	98.602	69.722	128.315	153.503	33.554	272.078	53.787	30.893	382.807	105.497	29.648
307	3.06000	239.242	226.956	1711.364	183.032	428.678	1421.194	164.875	530.768	1074.870	253.168	549.667	827.588	174.951	69.127	1400.499	155.541	-9.507	1057.560	241.193	-27.701	801.118	228.050	437.854	892.598	191.528	415.502	486.966	184.367	425.661	74.795	138.782	372.488	33.794	285.212	467.681	25.637	391.603	406.931	31.396	225.411	82.747	910.926	207.531	96.359	492.678	169.140	98.614	69.572	127.936	153.245	33.845	271.854	53.808	30.810	382.662	105.572	29.561
308	3.07000	239.017	227.034	1710.933	182.995	428.648	1421.110	164.735	530.772	1074.939	253.215	549.717	827.611	174.872	69.121	1400.529	155.596	-9.418	1057.428	241.312	-27.713	801.121	227.984	437.777	892.651	191.550	415.391	486.875	184.399	425.630	74.738	138.759	372.435	33.917	285.147	467.617	25.629	391.401	407.005	31.405	225.329	82.719	910.972	207.601	96.269	492.715	168.938	98.600	69.543	128.276	153.300	33.694	271.713	53.902	30.772	382.320	105.486	29.892
309	3.08000	239.090	227.064	1710.910	182.902	428.639	1421.124	164.676	530.718	1074.907	253.015	549.745	827.535	174.900	69.129	1400.507	155.798	-9.391	1057.436	241.325	-27.599	801.204	228.064	437.718	892.652	191.527	415.199	486.840	184.397	425.676	74.787	138.732	372.402	33.907	285.215	467.617	25.598	391.380	407.045	31.295	225.302	82.707	910.893	207.515	96.305	492.751	168.764	98.350	69.677	128.151	153.325	33.774	271.901	53.810	30.695	383.288	104.713	30.248
310	3.09000	239.073	227.073	1710.947	182.919	428.635	1421.123	164.605	530.796	1074.952	252.803	549.956	827.558	174.873	69.162	1400.544	155.653	-9.477	1057.631	241.379	-27.514	801.045	227.977	437.696	892.625	191.522	415.330	486.947	184.417	425.678	74.810	138.670	372.415	33.913	285.252	467.591	25.633	391.505	406.990	31.367	225.163	82.690	910.967	207.533	96.236	492.713	169.176	98.423	69.846	128.320	153.434	33.614	271.711	53.881	30.756	382.760	105.554	29.851
311	3.10000	239.174	227.142	1710.943	182.903	428.659	1421.123	164.578	530.871	1074.956	252.766	550.122	827.536	174.849	69.140	1400.572	155.772	-9.209	1057.494	241.460	-27.444	801.112	227.945	437.677	892.598	191.547	415.300	486.927	184.396	425.599	74.782	138.704	372.433	33.896	285.256	467.626	25.640	391.556	407.125	31.487	225.195	82.601	910.920	207.496	96.248	492.709	169.022	98.399	69.772	128.422	153.511	33.525	271.695	53.796	30.582	382.307	105.349	29.512
312	3.11000	239.197	227.141	1710.950	182.910	428.634	1421.083	164.460	530.872	1074.980	252.557	550.220	827.551	174.867	69.114	1400.617	155.721	-9.492	1057.574	241.629	-27.406	801.156	227.995	437.636	892.634	191.436	415.398	486.997	184.363	425.662	74.820	138.711	372.357	33.842	285.197	467.720	25.701	391.451	407.063	31.454	225.149	82.625	910.965	207.531	96.240	492.686	169.125	98.616	69.523	128.204	153.501	33.677	271.751	53.855	30.862	382.788	105.533	29.683
313	3.12000	239.061	227.147	1711.007	182.929	428.575	1421.077	164.350	530.939	1075.049	252.362	550.269	827.552	174.816	69.117	1400.633	155.752	-9.434	1057.552	241.621	-27.246	801.137	227.982	437.599	892.576	191.595	415.211	486.904	184.354	425.625	74.792	138.706	372.389	33.856	285.259	467.653	25.627	391.620	406.766	31.347	225.055	82.553	910.926	207.597	96.167	492.701	168.746	98.532	69.733	128.612	153.392	33.551	271.891	53.904	30.725	382.602	105.577	29.436
314	3.13000	239.193	227.206	1710.963	183.004	428.561	1421.121	164.331	530.975	1075.015	252.339	550.431	827.431	174.846	69.093	1400.638	155.635	-9.623	1057.677	241.461	-27.313	801.083	227.994	437.609	892.631	191.541	415.187	486.782	184.418	425.628	74.741	138.718	372.455	33.902	285.239	467.628	25.668	391.496	407.075	31.355	225.011	82.533	910.978	207.487	96.216	492.715	169.038	98.553	69.681	128.349	153.357	33.607	271.784	53.891	30.663	382.775	105.575	29.685
315	3.14000	239.094	227.203	1710.999	183.013	428.550	1421.085	164.177	531.021	1075.102	252.166	550.504	827.417	174.894	69.030	1400.635	155.761	-9.561	1057.607	241.373	-27.541	801.251	227.966	437.591	892.680	191.617	415.163	486.810	184.352	425.663	74.739	138.719	372.394	33.839	285.207	467.606	25.656	391.073	407.122	31.090	224.967	82.513	910.943	207.379	96.159	492.733	169.083	98.566	69.591	128.007	153.339	33.815	271.818	53.836	30.695	382.302	105.391	29.239
316	3.15000	239.171	227.279	1711.012	183.041	428.522	1421.137	164.170	531.072	1075.151	251.990	550.673	827.527	174.918	68.998	1400.633	155.708	-9.430	1057.510	241.495	-27.291	801.115	227.941	437.546	892.624	191.516	415.285	486.989	184.406	425.670	74.794	138.703	372.430	33.914	285.214	467.683	25.694	391.343	407.079	31.472	224.873	82.443	910.931	207.320	96.140	492.695	169.015	98.460	69.519	128.353	153.480	33.537	271.794	53.836	30.667	382.199	105.574	29.494
317	3.16000	239.158	227.286	1711.100	183.065	428.457	1421.142	164.086	531.147	1075.160	252.002	550.920	827.622	174.926	68.959	1400.676	155.618	-9.699	1057.733	241.495	-27.349	801.272	227.856	437.526	892.629	191.425	415.209	486.920	184.403	425.638	74.773	138.718	372.359	33.888	285.188	467.652	25.658	391.252	407.111	31.442	224.817	82.464	910.984	207.294	96.166	492.678	169.118	98.360	69.513	128.168	153.309	33.680	271.708	53.869	30.793	382.153	105.494	29.289
318	3.17000	239.144	227.339	1711.027	183.093	428.442	1421.160	164.132	531.147	1075.258	251.698	550.958	827.380	174.909	68.927	1400.667	155.620	-9.617	1057.611	241.212	-27.411	801.155	227.875	437.464	892.652	191.451	415.242	486.948	184.345	425.661	74.813	138.731	372.394	33.793	285.151	467.714	25.660	391.529	406.897	31.353	224.824	82.398	910.927	207.208	96.189	492.678	169.065	98.602	69.696	128.394	153.449	33.245	271.754	53.955	30.824	382.128	105.642	29.314
319	3.18000	239.131	227.371	1710.995	183.089	428.428	1421.188	163.992	531.323	1075.333	251.630	551.095	827.599	174.923	68.938	1400.642	155.751	-9.542	1057.643	241.434	-27.416	801.141	227.872	437.419	892.575	191.570	415.063	486.780	184.391	425.643	74.795	138.735	372.407	33.901	285.278	467.631	25.631	391.176	406.940	31.382	224.751	82.353	910.882	207.225	96.118	492.661	168.889	98.504	69.689	128.461	153.678	33.468	271.839	53.774	30.661	382.441	105.457	29.838
320	3.19000	239.167	227.356	1711.021	183.187	428.409	1421.205	164.006	531.435	1075.399	251.443	551.299	827.687	174.963	68.910	1400.632	155.787	-9.549	1057.641	241.410	-27.412	801.199	227.798	437.452	892.637	191.534	415.020	486.770	184.365	425.629	74.806	138.712	372.436	33.868	285.161	467.668	25.656	391.405	406.996	31.569	224.704	82.341	910.928	207.075	96.133	492.702	168.964	98.396	69.689	128.416	153.459	33.570	271.810	53.825	30.683	382.298	105.354	29.404
321	3.20000	239.157	227.291	1711.061	183.187	428.387	1421.279	163.921	531.398	1075.416	251.375	551.325	827.554	174.992	68.867	1400.652	155.580	-9.690	1057.524	241.723	-27.141	801.158	227.776	437.400	892.728	191.518	415.082	486.865	184.388	425.640	74.828	138.726	372.442	33.930	285.195	467.611	25.622	391.086	407.024	31.075	224.671	82.334	910.943	207.140	96.105	492.653	168.879	98.455	69.477	128.100	153.251	33.775	271.769	53.731	30.681	382.624	104.679	30.139
322	3.21000	239.107	227.306	1711.083	183.172	428.340	1421.271	163.782	531.463	1075.519	251.290	551.410	827.632	175.034	68.822	1400.657	155.749	-9.639	1057.508	241.500	-27.333	801.205	227.798	437.413	892.684	191.447	415.009	486.741	184.376	425.627	74.849	138.686	372.445	33.897	285.213	467.628	25.644	391.469	407.039	31.383	224.609	82.260	910.941	207.077	96.143	492.662	168.912	98.596	69.574	128.528	153.500	33.452	271.789	53.837	30.716	382.476	105.398	29.595
323	3.22000	239.230	227.287	1711.032	183.251	428.330	1421.330	163.836	531.509	1075.521	251.187	551.469	827.767	174.989	68.844	1400.673	155.531	-9.663	1057.624	241.219	-27.423	801.061	227.673	437.307	892.634	191.362	415.102	486.882	184.355	425.615	74.774	138.771	372.484	33.876	285.077	467.566	25.602	391.315	407.027	31.559	224.606	82.276	910.948	207.019	96.109	492.611	168.804	98.532	69.623	128.150	153.291	33.724	271.743	53.747	30.614	382.204	105.425	29.651
324	3.23000	239.320	227.303	1711.011	183.214	428.306	1421.340	163.762	531.490	1075.607	251.041	551.407	827.780	175.015	68.837	1400.635	155.517	-9.734	1057.697	241.361	-27.427	801.066	227.635	437.373	892.648	191.339	415.020	486.870	184.352	425.627	74.853	138.716	372.393	33.882	285.122	467.617	25.687	391.381	407.078	31.173	224.538	82.222	910.935	207.060	96.050	492.687	168.572	98.418	69.814	128.174	153.382	33.706	271.684	53.832	30.830	382.198	105.468	29.425
